concertID,name,date,hourStart,room,city,price,genre,artist
2223,Rels B,17-7-2023,01:00,Valencia,Black Note Club,35,HipHop,Rels B
2224,Rels B,25-2-2023,22:00,Zaragoza,Auditorio de Zaragoza,69,HipHop,Rels B
2225,Rels B,8-10-2023,10:00,Leon,Palacio de Congresos,5,HipHop,Rels B
2226,Rels B,29-4-2023,18:00,Las Palmas de Gran Canaria,Gran Canaria Arena,26,HipHop,Rels B
2227,Rels B,30-5-2023,04:00,Ponferrada,Auditorio de Ponferrada,37,HipHop,Rels B
2228,Rels B,20-9-2023,00:00,Sotogrande, Santa María Polo Club,1,HipHop,Rels B
2229,Rels B,29-3-2023,20:00,Barcelona,Palau Sant Jordi,54,HipHop,Rels B
2230,Rels B,14-3-2023,21:00,Valencia,Black Note Club,37,HipHop,Rels B
2231,Rels B,5-7-2023,20:00,Santa Cruz de Tenerife,Recinto Ferial,57,HipHop,Rels B
2232,Rels B,8-5-2023,03:00,Pamplona,Navarra Arena,57,HipHop,Rels B
2233,Rels B,10-6-2023,11:00,Bilbao,Bilbao Miribilla,70,HipHop,Rels B
2234,Rels B,3-9-2023,11:00,Almendralñejo,Campo de Futbol,66,HipHop,Rels B
2235,Rels B,7-6-2023,13:00,Madrid,Plaza de Toros de Las Ventas,55,HipHop,Rels B
2236,Rels B,23-4-2023,16:00,Pamplona,Navarra Arena,49,HipHop,Rels B
2237,Rels B,20-10-2023,12:00,Alicante,Palacio de Toros,6,HipHop,Rels B
2238,Rels B,18-10-2023,19:00,Zaragoza,Estadio la Romareda,30,HipHop,Rels B
2239,Rels B,15-4-2023,18:00,Fuengirola,Marenostrum Fuengirola,7,HipHop,Rels B
2240,Rels B,23-11-2023,10:00,Alicante,Palacio de Toros,55,HipHop,Rels B
2241,Rels B,9-4-2023,15:00,Valencia,Black Note Club,60,HipHop,Rels B
2242,Duki,5-4-2023,12:00,Almendralñejo,Campo de Futbol,20,HipHop,Duki
2243,Duki,10-9-2023,19:00,Marbella,Auditorio Marbella Arena,25,HipHop,Duki
2244,Duki,9-5-2023,01:00,Pontevdra,Sala Karma,19,HipHop,Duki
2245,Duki,7-2-2023,17:00,Pamplona,Navarra Arena,56,HipHop,Duki
2246,Duki,15-10-2023,12:00,Bilbao,Bilbao Miribilla,18,HipHop,Duki
2247,Duki,30-11-2023,16:00,Marbella,Auditorio Marbella Arena,57,HipHop,Duki
2248,Duki,26-9-2023,10:00,Zaragoza,Auditorio de Zaragoza,51,HipHop,Duki
2249,Duki,14-3-2023,21:00,Fuengirola,Marenostrum Fuengirola,49,HipHop,Duki
2250,Duki,6-3-2023,21:00,Malaga,Palacio de Deportes Martín Carpena,4,HipHop,Duki
2251,Duki,7-5-2023,20:00,Bilbao,Bilbao Miribilla,16,HipHop,Duki
2252,Duki,23-10-2023,10:00,Madrid,WiZink Center,60,HipHop,Duki
2253,Duki,1-7-2023,15:00,Mallorca,Trui Son Fusteret,14,HipHop,Duki
2254,Duki,10-6-2023,12:00,Mairena del Aljarafe,Centro Hipico,7,HipHop,Duki
2255,Duki,16-8-2023,11:00,Santiago de Compostela,Sala Capitol,57,HipHop,Duki
2256,Duki,11-5-2023,12:00,Sevilla,Noches de la Maestranza,13,HipHop,Duki
2257,Duki,31-3-2023,15:00,Mallorca,Trui Son Fusteret,22,HipHop,Duki
2258,Duki,17-5-2023,15:00,Bilbao,Bilbao Miribilla,11,HipHop,Duki
2259,Duki,28-11-2023,23:00,Leon,Palacio de Congresos,1,HipHop,Duki
2260,Duki,10-5-2023,11:00,Leon,Sala Studio 54,70,HipHop,Duki
2261,Duki,26-10-2023,23:00,Leon,Sala Studio 54,61,HipHop,Duki
2262,Kase. O,31-10-2023,20:00,Sotogrande, Santa María Polo Club,39,HipHop,Kase. O
2263,Kase. O,15-4-2023,03:00,Santiago de Compostela,Sala Capitol,65,HipHop,Kase. O
2264,Kase. O,7-11-2023,21:00,Madrid,Civitas Metropolitano,26,HipHop,Kase. O
2265,Kase. O,6-5-2023,13:00,Ponferrada,Auditorio de Ponferrada,25,HipHop,Kase. O
2266,Kase. O,18-4-2023,03:00,Murcia,Plaza de Toros,13,HipHop,Kase. O
2267,Kase. O,9-4-2023,02:00,Leon,Sala Studio 54,23,HipHop,Kase. O
2268,Kase. O,15-12-2023,14:00,Las Palmas de Gran Canaria,Gran Canaria Arena,20,HipHop,Kase. O
2269,Kase. O,11-9-2023,11:00,A Coruña,Coliseum,58,HipHop,Kase. O
2270,Kase. O,3-4-2023,04:00,Madrid,Plaza de Toros de Las Ventas,70,HipHop,Kase. O
2271,Kase. O,4-4-2023,19:00,Huelva,Estadio Iberoamericano,35,HipHop,Kase. O
2272,Kase. O,23-11-2023,14:00,Huelva,Estadio Iberoamericano,65,HipHop,Kase. O
2273,Kase. O,5-5-2023,23:00,Madrid,Sala Caracol,30,HipHop,Kase. O
2274,Kase. O,17-5-2023,16:00,Murcia,Plaza de Toros,4,HipHop,Kase. O
2275,Kase. O,8-9-2023,12:00,Alicante,Palacio de Toros,9,HipHop,Kase. O
2276,Kase. O,2-10-2023,16:00,Almendralñejo,Campo de Futbol,41,HipHop,Kase. O
2277,Kase. O,26-4-2023,01:00,Albacete,Estadio Jose Copete,38,HipHop,Kase. O
2278,Kase. O,16-6-2023,12:00,Malaga,Palacio de Deportes Martín Carpena,41,HipHop,Kase. O
2279,Kase. O,14-8-2023,13:00,Madrid,Civitas Metropolitano,25,HipHop,Kase. O
2280,Kase. O,28-2-2023,21:00,Almendralñejo,Campo de Futbol,61,HipHop,Kase. O
2281,Kase. O,17-12-2023,20:00,Pontevdra,Sala Karma,16,HipHop,Kase. O
2282,Los Chikos del Maiz,8-8-2023,01:00,Leon,Sala Studio 54,66,HipHop,Los Chikos del Maiz
2283,Los Chikos del Maiz,28-4-2023,14:00,Madrid,Civitas Metropolitano,7,HipHop,Los Chikos del Maiz
2284,Los Chikos del Maiz,8-6-2023,10:00,Leon,Espacio Vias,59,HipHop,Los Chikos del Maiz
2285,Los Chikos del Maiz,14-3-2023,13:00,Malaga,Palacio de Deportes Martín Carpena,34,HipHop,Los Chikos del Maiz
2286,Los Chikos del Maiz,19-10-2023,12:00,Sevilla,Noches de la Maestranza,10,HipHop,Los Chikos del Maiz
2287,Los Chikos del Maiz,22-8-2023,20:00,Madrid,Sala Caracol,60,HipHop,Los Chikos del Maiz
2288,Los Chikos del Maiz,19-11-2023,10:00,Sotogrande, Santa María Polo Club,68,HipHop,Los Chikos del Maiz
2289,Los Chikos del Maiz,13-3-2023,00:00,Sevilla,Noches de la Maestranza,2,HipHop,Los Chikos del Maiz
2290,Los Chikos del Maiz,1-11-2023,12:00,Pamplona,Navarra Arena,35,HipHop,Los Chikos del Maiz
2291,Los Chikos del Maiz,5-5-2023,12:00,Burgos,Coliseum Burgos,42,HipHop,Los Chikos del Maiz
2292,Los Chikos del Maiz,1-11-2023,14:00,A Coruña,Coliseum,70,HipHop,Los Chikos del Maiz
2293,Los Chikos del Maiz,12-12-2023,19:00,Santa Cruz de Tenerife,Recinto Ferial,40,HipHop,Los Chikos del Maiz
2294,Los Chikos del Maiz,1-5-2023,22:00,Zaragoza,Auditorio de Zaragoza,15,HipHop,Los Chikos del Maiz
2295,Los Chikos del Maiz,19-8-2023,17:00,Leon,Espacio Vias,51,HipHop,Los Chikos del Maiz
2296,Los Chikos del Maiz,9-3-2023,11:00,Zaragoza,Auditorio de Zaragoza,45,HipHop,Los Chikos del Maiz
2297,Los Chikos del Maiz,26-7-2023,00:00,Fuengirola,Marenostrum Fuengirola,11,HipHop,Los Chikos del Maiz
2298,Los Chikos del Maiz,4-7-2023,22:00,Fuengirola,Marenostrum Fuengirola,10,HipHop,Los Chikos del Maiz
2299,Los Chikos del Maiz,27-4-2023,04:00,Murcia,Plaza de Toros,1,HipHop,Los Chikos del Maiz
2300,Los Chikos del Maiz,14-12-2023,23:00,Ponferrada,Auditorio de Ponferrada,56,HipHop,Los Chikos del Maiz
2301,Los Chikos del Maiz,16-4-2023,13:00,Las Palmas de Gran Canaria,Gran Canaria Arena,53,HipHop,Los Chikos del Maiz
2302,Nach,28-7-2023,18:00,Las Palmas de Gran Canaria,Gran Canaria Arena,37,HipHop,Nach
2303,Nach,4-2-2023,18:00,Valencia,Black Note Club,53,HipHop,Nach
2304,Nach,21-11-2023,19:00,Murcia,Plaza de Toros,26,HipHop,Nach
2305,Nach,3-10-2023,03:00,Pamplona,Navarra Arena,0,HipHop,Nach
2306,Nach,15-2-2023,04:00,Pamplona,Navarra Arena,66,HipHop,Nach
2307,Nach,8-6-2023,12:00,Las Palmas de Gran Canaria,Gran Canaria Arena,57,HipHop,Nach
2308,Nach,25-2-2023,18:00,Leon,Plaza de Toros,14,HipHop,Nach
2309,Nach,27-3-2023,16:00,Fuengirola,Marenostrum Fuengirola,40,HipHop,Nach
2310,Nach,27-9-2023,20:00,Leon,Palacio de Congresos,44,HipHop,Nach
2311,Nach,23-10-2023,18:00,Fuengirola,Marenostrum Fuengirola,13,HipHop,Nach
2312,Nach,2-6-2023,15:00,Cadiz,Muelle Ciudad,31,HipHop,Nach
2313,Nach,23-8-2023,16:00,Las Palmas de Gran Canaria,Gran Canaria Arena,10,HipHop,Nach
2314,Nach,10-10-2023,15:00,Albacete,Estadio Jose Copete,57,HipHop,Nach
2315,Nach,12-6-2023,11:00,Bilbao,Bilbao Miribilla,18,HipHop,Nach
2316,Nach,23-5-2023,17:00,Aviles,Pabellon de la Magdalena,58,HipHop,Nach
2317,Nach,29-6-2023,10:00,Madrid,Plaza de Toros de Las Ventas,19,HipHop,Nach
2318,Nach,6-11-2023,00:00,A Coruña,Coliseum,38,HipHop,Nach
2319,Nach,26-4-2023,11:00,Mairena del Aljarafe,Centro Hipico,28,HipHop,Nach
2320,Nach,30-7-2023,04:00,Madrid,WiZink Center,5,HipHop,Nach
2321,Nach,7-11-2023,17:00,Leon,Plaza de Toros,55,HipHop,Nach
2322,Violadores del Verso,24-9-2023,12:00,Mallorca,Trui Son Fusteret,70,HipHop,Violadores del Verso
2323,Violadores del Verso,15-9-2023,23:00,Santiago de Compostela,Sala Capitol,5,HipHop,Violadores del Verso
2324,Violadores del Verso,3-10-2023,13:00,Sevilla,Estadio La Cartuja,69,HipHop,Violadores del Verso
2325,Violadores del Verso,2-2-2023,18:00,Roquetas de Mar,Plaza de Toros,58,HipHop,Violadores del Verso
2326,Violadores del Verso,11-10-2023,21:00,Zaragoza,Estadio la Romareda,11,HipHop,Violadores del Verso
2327,Violadores del Verso,13-8-2023,16:00,Vigo,La Iguana Club,56,HipHop,Violadores del Verso
2328,Violadores del Verso,6-5-2023,23:00,Valencia,Black Note Club,63,HipHop,Violadores del Verso
2329,Violadores del Verso,19-4-2023,03:00,Bilbao,Bilbao Miribilla,1,HipHop,Violadores del Verso
2330,Violadores del Verso,28-8-2023,00:00,Leon,Espacio Vias,27,HipHop,Violadores del Verso
2331,Violadores del Verso,24-8-2023,01:00,Leganes,La cubierta de Leganes,35,HipHop,Violadores del Verso
2332,Violadores del Verso,30-12-2023,23:00,Leon,Palacio de Congresos,43,HipHop,Violadores del Verso
2333,Violadores del Verso,18-4-2023,01:00,Valencia,Black Note Club,58,HipHop,Violadores del Verso
2334,Violadores del Verso,9-8-2023,13:00,Malaga,Palacio de Deportes Martín Carpena,15,HipHop,Violadores del Verso
2335,Violadores del Verso,30-3-2023,10:00,Sotogrande, Santa María Polo Club,0,HipHop,Violadores del Verso
2336,Violadores del Verso,17-4-2023,02:00,Malaga,Palacio de Deportes Martín Carpena,47,HipHop,Violadores del Verso
2337,Violadores del Verso,28-9-2023,20:00,Las Palmas de Gran Canaria,Gran Canaria Arena,31,HipHop,Violadores del Verso
2338,Violadores del Verso,21-10-2023,00:00,Roquetas de Mar,Plaza de Toros,48,HipHop,Violadores del Verso
2339,Violadores del Verso,25-5-2023,03:00,Burgos,Coliseum Burgos,11,HipHop,Violadores del Verso
2340,Violadores del Verso,1-2-2023,13:00,Cadiz,Muelle Ciudad,4,HipHop,Violadores del Verso
2341,Violadores del Verso,22-9-2023,15:00,Fuengirola,Marenostrum Fuengirola,17,HipHop,Violadores del Verso
2342,Chojin,3-2-2023,15:00,Las Palmas de Gran Canaria,Gran Canaria Arena,51,HipHop,Chojin
2343,Chojin,11-5-2023,19:00,Vigo,La Iguana Club,30,HipHop,Chojin
2344,Chojin,27-9-2023,04:00,Albacete,Estadio Jose Copete,18,HipHop,Chojin
2345,Chojin,12-4-2023,19:00,Leon,Espacio Vias,36,HipHop,Chojin
2346,Chojin,20-2-2023,10:00,Leon,Plaza de Toros,56,HipHop,Chojin
2347,Chojin,27-11-2023,13:00,Valencia,Plaza de Toros,58,HipHop,Chojin
2348,Chojin,7-11-2023,15:00,Leon,Palacio de Congresos,38,HipHop,Chojin
2349,Chojin,30-11-2023,11:00,Zaragoza,Auditorio de Zaragoza,7,HipHop,Chojin
2350,Chojin,10-10-2023,17:00,Sotogrande, Santa María Polo Club,15,HipHop,Chojin
2351,Chojin,21-2-2023,21:00,Mallorca,Trui Son Fusteret,49,HipHop,Chojin
2352,Chojin,23-10-2023,13:00,Valencia,Plaza de Toros,66,HipHop,Chojin
2353,Chojin,26-2-2023,14:00,Madrid,Civitas Metropolitano,60,HipHop,Chojin
2354,Chojin,22-5-2023,13:00,Barcelona,Palau Sant Jordi,25,HipHop,Chojin
2355,Chojin,2-6-2023,11:00,Aviles,Pabellon de la Magdalena,38,HipHop,Chojin
2356,Chojin,7-7-2023,19:00,Mairena del Aljarafe,Centro Hipico,3,HipHop,Chojin
2357,Chojin,9-5-2023,00:00,Valencia,Plaza de Toros,32,HipHop,Chojin
2358,Chojin,31-5-2023,21:00,Fuengirola,Marenostrum Fuengirola,29,HipHop,Chojin
2359,Chojin,15-10-2023,00:00,Valencia,Black Note Club,63,HipHop,Chojin
2360,Chojin,5-5-2023,14:00,Murcia,Plaza de Toros,23,HipHop,Chojin
2361,Chojin,6-2-2023,02:00,Almendralñejo,Campo de Futbol,56,HipHop,Chojin
2362,SFDK,8-7-2023,19:00,Aviles,Pabellon de la Magdalena,67,HipHop,SFDK
2363,SFDK,13-3-2023,10:00,Leganes,La cubierta de Leganes,50,HipHop,SFDK
2364,SFDK,21-9-2023,03:00,Almendralñejo,Campo de Futbol,15,HipHop,SFDK
2365,SFDK,1-10-2023,22:00,Cadiz,Muelle Ciudad,17,HipHop,SFDK
2366,SFDK,20-2-2023,02:00,Mallorca,Trui Son Fusteret,70,HipHop,SFDK
2367,SFDK,6-10-2023,00:00,Leon,Palacio de Congresos,19,HipHop,SFDK
2368,SFDK,28-11-2023,21:00,Las Palmas de Gran Canaria,Gran Canaria Arena,33,HipHop,SFDK
2369,SFDK,2-6-2023,14:00,Sevilla,Estadio La Cartuja,22,HipHop,SFDK
2370,SFDK,26-6-2023,02:00,Murcia,Plaza de Toros,28,HipHop,SFDK
2371,SFDK,12-11-2023,22:00,Cadiz,Muelle Ciudad,59,HipHop,SFDK
2372,SFDK,16-8-2023,22:00,Huelva,Estadio Iberoamericano,64,HipHop,SFDK
2373,SFDK,13-10-2023,22:00,Huelva,Estadio Iberoamericano,14,HipHop,SFDK
2374,SFDK,9-4-2023,18:00,Alicante,Palacio de Toros,31,HipHop,SFDK
2375,SFDK,27-12-2023,16:00,Marbella,Auditorio Marbella Arena,38,HipHop,SFDK
2376,SFDK,23-9-2023,18:00,Ponferrada,Auditorio de Ponferrada,43,HipHop,SFDK
2377,SFDK,7-4-2023,21:00,Las Palmas de Gran Canaria,Gran Canaria Arena,23,HipHop,SFDK
2378,SFDK,20-11-2023,02:00,Murcia,Plaza de Toros,42,HipHop,SFDK
2379,SFDK,2-2-2023,23:00,Madrid,Sala Caracol,37,HipHop,SFDK
2380,SFDK,2-12-2023,14:00,Valencia,Black Note Club,12,HipHop,SFDK
2381,SFDK,18-12-2023,11:00,Sevilla,Estadio La Cartuja,26,HipHop,SFDK
2382,Delaossa,5-11-2023,10:00,Sevilla,Estadio La Cartuja,3,HipHop,Delaossa
2383,Delaossa,17-3-2023,19:00,Sevilla,Estadio La Cartuja,11,HipHop,Delaossa
2384,Delaossa,2-7-2023,22:00,Zaragoza,Estadio la Romareda,8,HipHop,Delaossa
2385,Delaossa,5-10-2023,10:00,Huelva,Estadio Iberoamericano,62,HipHop,Delaossa
2386,Delaossa,2-7-2023,16:00,Zaragoza,Auditorio de Zaragoza,53,HipHop,Delaossa
2387,Delaossa,11-12-2023,16:00,Alicante,Palacio de Toros,43,HipHop,Delaossa
2388,Delaossa,28-2-2023,22:00,Pontevdra,Sala Karma,66,HipHop,Delaossa
2389,Delaossa,7-7-2023,17:00,Huelva,Estadio Iberoamericano,17,HipHop,Delaossa
2390,Delaossa,26-3-2023,22:00,Pamplona,Navarra Arena,64,HipHop,Delaossa
2391,Delaossa,20-11-2023,14:00,Santa Cruz de Tenerife,Recinto Ferial,49,HipHop,Delaossa
2392,Delaossa,3-10-2023,20:00,Zaragoza,Estadio la Romareda,15,HipHop,Delaossa
2393,Delaossa,22-5-2023,19:00,Zaragoza,Estadio la Romareda,8,HipHop,Delaossa
2394,Delaossa,5-3-2023,03:00,Alicante,Palacio de Toros,42,HipHop,Delaossa
2395,Delaossa,21-12-2023,16:00,Ponferrada,Auditorio de Ponferrada,68,HipHop,Delaossa
2396,Delaossa,26-4-2023,23:00,Madrid,Civitas Metropolitano,65,HipHop,Delaossa
2397,Delaossa,11-9-2023,10:00,Murcia,Plaza de Toros,0,HipHop,Delaossa
2398,Delaossa,11-11-2023,21:00,Alicante,Palacio de Toros,7,HipHop,Delaossa
2399,Delaossa,11-7-2023,18:00,Valencia,Black Note Club,22,HipHop,Delaossa
2400,Delaossa,26-8-2023,23:00,Murcia,Plaza de Toros,24,HipHop,Delaossa
2401,Delaossa,2-12-2023,01:00,Sevilla,Estadio La Cartuja,28,HipHop,Delaossa
2402,Mala Rodriguez,28-8-2023,23:00,Vigo,La Iguana Club,24,HipHop,Mala Rodriguez
2403,Mala Rodriguez,16-9-2023,20:00,A Coruña,Coliseum,14,HipHop,Mala Rodriguez
2404,Mala Rodriguez,14-9-2023,10:00,Santiago de Compostela,Sala Capitol,42,HipHop,Mala Rodriguez
2405,Mala Rodriguez,29-8-2023,19:00,Zaragoza,Estadio la Romareda,55,HipHop,Mala Rodriguez
2406,Mala Rodriguez,24-8-2023,16:00,Pamplona,Navarra Arena,2,HipHop,Mala Rodriguez
2407,Mala Rodriguez,26-2-2023,02:00,Santa Cruz de Tenerife,Recinto Ferial,36,HipHop,Mala Rodriguez
2408,Mala Rodriguez,2-6-2023,04:00,Leon,Plaza de Toros,17,HipHop,Mala Rodriguez
2409,Mala Rodriguez,20-2-2023,10:00,Leon,Sala Studio 54,37,HipHop,Mala Rodriguez
2410,Mala Rodriguez,20-12-2023,15:00,Zaragoza,Estadio la Romareda,15,HipHop,Mala Rodriguez
2411,Mala Rodriguez,22-12-2023,02:00,Leon,Palacio de Congresos,2,HipHop,Mala Rodriguez
2412,Mala Rodriguez,15-12-2023,21:00,Madrid,WiZink Center,49,HipHop,Mala Rodriguez
2413,Mala Rodriguez,10-2-2023,15:00,Pamplona,Navarra Arena,34,HipHop,Mala Rodriguez
2414,Mala Rodriguez,31-7-2023,01:00,Marbella,Auditorio Marbella Arena,58,HipHop,Mala Rodriguez
2415,Mala Rodriguez,31-10-2023,14:00,Pamplona,Navarra Arena,27,HipHop,Mala Rodriguez
2416,Mala Rodriguez,9-12-2023,12:00,Leon,Espacio Vias,17,HipHop,Mala Rodriguez
2417,Mala Rodriguez,29-3-2023,10:00,Sevilla,Estadio La Cartuja,25,HipHop,Mala Rodriguez
2418,Mala Rodriguez,5-2-2023,12:00,Leon,Sala Studio 54,43,HipHop,Mala Rodriguez
2419,Mala Rodriguez,9-8-2023,20:00,Sevilla,Estadio La Cartuja,62,HipHop,Mala Rodriguez
2420,Mala Rodriguez,11-7-2023,11:00,Roquetas de Mar,Plaza de Toros,56,HipHop,Mala Rodriguez
2421,Mala Rodriguez,6-2-2023,21:00,Murcia,Plaza de Toros,1,HipHop,Mala Rodriguez
2422,Tote King,6-4-2023,03:00,Ponferrada,Auditorio de Ponferrada,68,HipHop,Tote King
2423,Tote King,8-5-2023,10:00,Leon,Palacio de Congresos,23,HipHop,Tote King
2424,Tote King,10-9-2023,17:00,Madrid,WiZink Center,35,HipHop,Tote King
2425,Tote King,7-3-2023,11:00,Zaragoza,Estadio la Romareda,23,HipHop,Tote King
2426,Tote King,28-6-2023,03:00,Madrid,Sala Caracol,45,HipHop,Tote King
2427,Tote King,5-11-2023,23:00,A Coruña,Coliseum,36,HipHop,Tote King
2428,Tote King,28-2-2023,18:00,Las Palmas de Gran Canaria,Gran Canaria Arena,68,HipHop,Tote King
2429,Tote King,21-12-2023,12:00,Leon,Espacio Vias,24,HipHop,Tote King
2430,Tote King,6-6-2023,13:00,Aviles,Pabellon de la Magdalena,42,HipHop,Tote King
2431,Tote King,23-6-2023,16:00,Leganes,La cubierta de Leganes,29,HipHop,Tote King
2432,Tote King,5-7-2023,11:00,Bilbao,Bilbao Miribilla,20,HipHop,Tote King
2433,Tote King,21-11-2023,23:00,Zaragoza,Auditorio de Zaragoza,46,HipHop,Tote King
2434,Tote King,27-4-2023,21:00,Malaga,Palacio de Deportes Martín Carpena,41,HipHop,Tote King
2435,Tote King,27-7-2023,00:00,Leon,Espacio Vias,65,HipHop,Tote King
2436,Tote King,17-4-2023,11:00,Murcia,Plaza de Toros,12,HipHop,Tote King
2437,Tote King,2-6-2023,14:00,Madrid,WiZink Center,19,HipHop,Tote King
2438,Tote King,3-2-2023,02:00,Santiago de Compostela,Sala Capitol,50,HipHop,Tote King
2439,Tote King,22-9-2023,15:00,Aviles,Pabellon de la Magdalena,32,HipHop,Tote King
2440,Tote King,16-7-2023,19:00,Zaragoza,Estadio la Romareda,25,HipHop,Tote King
2441,Tote King,27-6-2023,04:00,Leon,Sala Studio 54,50,HipHop,Tote King
2442,Rayden,15-11-2023,00:00,Zaragoza,Estadio la Romareda,37,HipHop,Rayden
2443,Rayden,12-6-2023,01:00,Sotogrande, Santa María Polo Club,26,HipHop,Rayden
2444,Rayden,7-2-2023,15:00,Barcelona,Palau Sant Jordi,68,HipHop,Rayden
2445,Rayden,11-8-2023,18:00,Aviles,Pabellon de la Magdalena,55,HipHop,Rayden
2446,Rayden,3-5-2023,19:00,Alicante,Palacio de Toros,53,HipHop,Rayden
2447,Rayden,27-10-2023,22:00,Valencia,Black Note Club,20,HipHop,Rayden
2448,Rayden,1-11-2023,12:00,Malaga,Palacio de Deportes Martín Carpena,28,HipHop,Rayden
2449,Rayden,2-11-2023,13:00,Vigo,La Iguana Club,62,HipHop,Rayden
2450,Rayden,12-12-2023,16:00,Albacete,Estadio Jose Copete,63,HipHop,Rayden
2451,Rayden,21-8-2023,12:00,Vigo,La Iguana Club,11,HipHop,Rayden
2452,Rayden,31-3-2023,15:00,Zaragoza,Auditorio de Zaragoza,0,HipHop,Rayden
2453,Rayden,12-10-2023,18:00,Las Palmas de Gran Canaria,Gran Canaria Arena,19,HipHop,Rayden
2454,Rayden,22-10-2023,11:00,Huelva,Estadio Iberoamericano,27,HipHop,Rayden
2455,Rayden,5-6-2023,15:00,Sotogrande, Santa María Polo Club,29,HipHop,Rayden
2456,Rayden,9-7-2023,23:00,Madrid,Civitas Metropolitano,21,HipHop,Rayden
2457,Rayden,20-7-2023,00:00,Pontevdra,Sala Karma,32,HipHop,Rayden
2458,Rayden,30-9-2023,10:00,Malaga,Palacio de Deportes Martín Carpena,14,HipHop,Rayden
2459,Rayden,26-2-2023,22:00,Santa Cruz de Tenerife,Recinto Ferial,20,HipHop,Rayden
2460,Rayden,19-11-2023,20:00,Santiago de Compostela,Sala Capitol,41,HipHop,Rayden
2461,Rayden,6-4-2023,22:00,Leganes,La cubierta de Leganes,40,HipHop,Rayden
2462,Enrique Iglesias,22-3-2023,21:00,A Coruña,Coliseum,64,Reggaeton,Enrique Iglesias
2463,Enrique Iglesias,6-6-2023,15:00,Cadiz,Muelle Ciudad,38,Reggaeton,Enrique Iglesias
2464,Enrique Iglesias,1-11-2023,14:00,Roquetas de Mar,Plaza de Toros,48,Reggaeton,Enrique Iglesias
2465,Enrique Iglesias,13-2-2023,15:00,Santa Cruz de Tenerife,Recinto Ferial,31,Reggaeton,Enrique Iglesias
2466,Enrique Iglesias,18-5-2023,03:00,Leon,Plaza de Toros,1,Reggaeton,Enrique Iglesias
2467,Enrique Iglesias,20-5-2023,20:00,Leon,Palacio de Congresos,0,Reggaeton,Enrique Iglesias
2468,Enrique Iglesias,7-12-2023,12:00,Las Palmas de Gran Canaria,Gran Canaria Arena,44,Reggaeton,Enrique Iglesias
2469,Enrique Iglesias,25-7-2023,15:00,Cadiz,Muelle Ciudad,13,Reggaeton,Enrique Iglesias
2470,Enrique Iglesias,25-3-2023,16:00,Cadiz,Muelle Ciudad,7,Reggaeton,Enrique Iglesias
2471,Enrique Iglesias,25-9-2023,01:00,Aviles,Pabellon de la Magdalena,28,Reggaeton,Enrique Iglesias
2472,Enrique Iglesias,4-4-2023,14:00,Santiago de Compostela,Sala Capitol,27,Reggaeton,Enrique Iglesias
2473,Enrique Iglesias,17-12-2023,04:00,Murcia,Plaza de Toros,25,Reggaeton,Enrique Iglesias
2474,Enrique Iglesias,4-12-2023,20:00,Barcelona,Palau Sant Jordi,22,Reggaeton,Enrique Iglesias
2475,Enrique Iglesias,9-6-2023,00:00,Albacete,Estadio Jose Copete,1,Reggaeton,Enrique Iglesias
2476,Enrique Iglesias,20-5-2023,04:00,Sevilla,Estadio La Cartuja,64,Reggaeton,Enrique Iglesias
2477,Enrique Iglesias,7-12-2023,18:00,Huelva,Estadio Iberoamericano,7,Reggaeton,Enrique Iglesias
2478,Enrique Iglesias,17-2-2023,02:00,Fuengirola,Marenostrum Fuengirola,70,Reggaeton,Enrique Iglesias
2479,Enrique Iglesias,13-2-2023,12:00,Madrid,Civitas Metropolitano,1,Reggaeton,Enrique Iglesias
2480,Enrique Iglesias,18-7-2023,22:00,Leganes,La cubierta de Leganes,4,Reggaeton,Enrique Iglesias
2481,Enrique Iglesias,28-9-2023,19:00,Malaga,Palacio de Deportes Martín Carpena,26,Reggaeton,Enrique Iglesias
2482,Juan Magan,24-10-2023,13:00,Sevilla,Estadio La Cartuja,36,Reggaeton,Juan Magan
2483,Juan Magan,9-8-2023,12:00,Leon,Plaza de Toros,19,Reggaeton,Juan Magan
2484,Juan Magan,3-5-2023,04:00,Pontevdra,Sala Karma,12,Reggaeton,Juan Magan
2485,Juan Magan,12-5-2023,04:00,Zaragoza,Auditorio de Zaragoza,48,Reggaeton,Juan Magan
2486,Juan Magan,2-2-2023,18:00,Alicante,Palacio de Toros,44,Reggaeton,Juan Magan
2487,Juan Magan,27-7-2023,19:00,Huelva,Estadio Iberoamericano,22,Reggaeton,Juan Magan
2488,Juan Magan,7-11-2023,18:00,Valencia,Plaza de Toros,65,Reggaeton,Juan Magan
2489,Juan Magan,24-10-2023,02:00,Huelva,Estadio Iberoamericano,29,Reggaeton,Juan Magan
2490,Juan Magan,20-10-2023,20:00,Valencia,Plaza de Toros,54,Reggaeton,Juan Magan
2491,Juan Magan,1-4-2023,11:00,Madrid,WiZink Center,40,Reggaeton,Juan Magan
2492,Juan Magan,3-8-2023,20:00,Mairena del Aljarafe,Centro Hipico,5,Reggaeton,Juan Magan
2493,Juan Magan,20-12-2023,10:00,Pamplona,Navarra Arena,68,Reggaeton,Juan Magan
2494,Juan Magan,3-9-2023,15:00,Albacete,Estadio Jose Copete,64,Reggaeton,Juan Magan
